id;region;municipality;settlement;type;population;children;latitude_dms;longitude_dms;latitude_dd;longitude_dd;oktmo;dadata;rosstat
1651;Новосибирская область;Каргатский район;Первотроицк;с;691;217;55.05.32;080.22.39;55.0922222222222;80.3775;50619413101;0;1
1672;Вологодская область;Тотемский район;Советский;п;1270;341;59.55.28;042.43.07;59.9244444444444;42.7186111111111;19646452261;0;1
1673;Курская область;Пристенский;Бобрышево;с;730;136;51.12.25;036.26.02;51.2069444444444;36.4338888888889;38632404101;0;1
1674;Кировская область;Нолинский район;Перевоз;д;581;103;57.33.19;050.00.03;57.5552777777778;50.0008333333333;33627436101;0;1
1681;Московская область;Лобня;Лобня;г;74252;14257;56.00.43;037.28.30;56.0119444444444;37.475;46740000001;0;1
1683;Пермский край;Кудымкар;Кудымкар;г;31265;8192;59.00.52;054.39.51;59.0144444444444;54.6641666666667;57851000001;0;1
1695;Краснодарский край;Ленинградский район;Крыловская;ст-ца;5955;1159;46.06.09;039.17.37;46.1025;39.2936111111111;3632404101;0;1
1697;Московская область;Солнечногорский;Ржавки;рп;4038;645;56.00.57;037.13.32;56.0158333333333;37.2255555555556;46771000071;0;1
1701;Челябинская область;Миасский;Нижний Атлян;п;787;175;54.59.36;059.52.32;54.9933333333333;59.8755555555556;75742000156;0;1
1706;Республика Бурятия;Хоринский район;Удинск;с;596;124;52.08.18;109.12.49;52.1383333333333;109.213611111111;81657425101;0;1
1719;Чувашская республика;Цивильский район;Тувси;д;537;82;55.54.49;047.28.41;55.9136111111111;47.4780555555556;97641464101;0;1
1734;Тверская область;Пеновский район;Пено;п;3559;749;56.55.26;032.44.26;56.9238888888889;32.7405555555556;28646151051;1;0
1737;Нижегородская область;Бор;Большеорловское;п;800;116;56.25.16;044.36.14;56.4211111111111;44.6038888888889;22712000524;0;1
1738;Тамбовская область;Рассказовский район;Нижнеспасское;с;2095;398;52.37.43;041.46.25;52.6286111111111;41.7736111111111;68628420101;0;1
1741;Республика Башкортостан;Абзелиловский;Ишкулово;с;929;221;53.09.53;058.32.46;53.1647222222222;58.5461111111111;80601431101;0;1
1749;Пензенская область;Камешкирский район;Чумаево;с;599;68;52.45.14;045.54.27;52.7538888888889;45.9075;56631431101;0;1
1751;Свердловская область;Нижнетуринский городской округ;Ис;п;4164;986;58.47.37;059.42.57;58.7936111111111;59.7158333333333;65715000156;0;1
1756;Волгоградская область;Котельниковский район;Выпасной;п;848;125;47.36.05;043.34.30;47.6013888888889;43.575;18624412101;0;1
1759;Костромская область;Город Нерехта и Нерехтский район;Космынино;п;1628;245;57.34.59;040.45.48;57.5830555555556;40.7633333333333;34626412191;0;1
1763;Республика Крым;Бахчисарайский район;Отрадное;с;826;0;44.51.39;033.43.59;44.8608333333333;33.7330555555556;35604436106;0;1
1764;Иркутская область;Нижнеилимский район;Игирма;п;676;153;56.58.55;103.37.40;56.9819444444444;103.627777777778;25626402106;0;1
1771;Республика Дагестан;Кизляр;Кизляр;г;49229;12362;43.50.51;046.42.42;43.8475;46.7116666666667;82730000001;0;1
1784;Оренбургская область;Соль-Илецкий городской округ;Кумакское;с;1004;198;51.04.08;055.07.45;51.0688888888889;55.1291666666667;53725000206;0;1
1785;Пензенская область;Наровчатский район;Сканово;с;550;94;53.52.02;043.45.44;53.8672222222222;43.7622222222222;56647402101;0;1
1791;Нижегородская область;Городецкий район;Серково;д;1107;244;56.37.52;043.31.06;56.6311111111111;43.5183333333333;22628428301;0;1
1795;Московская область;Солнечногорский;Марьино;д;565;67;56.01.08;037.00.54;56.0188888888889;37.015;46771000465;0;1
1802;Оренбургская область;Первомайский район;Ленинский;п;628;152;51.56.09;051.23.09;51.9358333333333;51.3858333333333;53636408101;0;1
1806;Нижегородская область;Володарский район;Красная Горка;рп;628;65;56.12.31;043.03.48;56.2086111111111;43.0633333333333;22631402101;1;0
1808;Московская область;Рузский;Никольское;с;613;95;55.53.21;036.25.47;55.8891666666667;36.4297222222222;46766000514;0;1
1821;Саратовская область;Энгельсский район;Шумейка;с;1540;379;51.33.50;046.15.01;51.5638888888889;46.2502777777778;63650440161;0;1
1823;Республика Коми;МР Печора;Путеец;пгт;1065;191;65.10.17;057.05.21;65.1713888888889;57.0891666666667;87620104051;1;0
1825;Кировская область;Слободской район;Стулово;д;3801;701;58.43.15;050.08.19;58.7208333333333;50.1386111111111;33635456101;0;1
1833;Астраханская область;Черноярский район;Поды;с;629;165;48.15.14;045.53.18;48.2538888888889;45.8883333333333;12650436146;0;1
1834;Тамбовская область;Моршанский район;Ракша;с;667;53;53.33.21;041.37.13;53.5558333333333;41.6202777777778;68616468101;0;1
1835;Ростовская область;Каменский;Нижнеговейный;х;516;91;48.17.09;040.20.40;48.2858333333333;40.3444444444444;60623410131;1;0
1837;Ростовская область;Красносулинский;Комиссаровка;х;611;58;48.06.58;040.08.45;48.1161111111111;40.1458333333333;60626435116;0;1
1869;Республика Бурятия;Заиграевский район;Первомаевка;с;794;237;52.01.56;108.24.01;52.0322222222222;108.400277777778;81618447101;0;1
1890;Курганская область;Курган;Утяк;мкр;1767;376;55.24.24;065.32.10;55.4066666666667;65.5361111111111;37701000001;1;0
1895;Волгоградская область;Камышинский район;Таловка;с;1413;300;49.58.40;045.02.07;49.9777777777778;45.0352777777778;18618444101;0;1
1900;Красноярский край;Абанский район;Новоуспенка;с;620;161;56.46.07;096.19.26;56.7686111111111;96.3238888888889;4601422101;0;1
1909;Удмуртская республика;Завьяловский;Первомайский;с;4401;902;56.51.14;053.21.36;56.8538888888889;53.36;94616435101;0;1
1933;Удмуртская республика;Якшур-Бодьинский;Лынга;с;954;182;57.17.44;053.01.53;57.2955555555556;53.0313888888889;94650425101;0;1
1941;Республика Северная Осетия - Алания;Правобережный;Хумалаг;с;3624;870;43.14.24;044.28.34;43.24;44.4761111111111;90635445101;0;1
1962;Хабаровский край;Хабаровский;Благодатное;с;908;248;48.25.27;135.29.04;48.4241666666667;135.484444444444;8655425;1;0
1969;Республика Дагестан;Хасавюртовский район;Сивух;с;4029;1963;43.24.29;046.36.10;43.4080555555556;46.6027777777778;82654469101;1;0
1970;Курганская область;Варгашинский район;Варгаши;рп;9218;1957;55.22.32;065.48.57;55.3755555555556;65.8158333333333;37606151051;0;1
1987;Челябинская область;Челябинский;Федоровка;пгт;3951;811;55.05.04;061.20.16;55.0844444444444;61.3377777777778;75634408116;1;0
2003;Иркутская область;Тайшетский район;Тайшет;г;32754;10402;55.56.26;098.00.11;55.9405555555556;98.0030555555556;25636101001;0;1
2012;Республика Алтай;Чемальский район;Чепош;с;744;163;51.35.21;085.49.50;51.5891666666667;85.8305555555555;84643460101;0;1
2016;Тамбовская область;Тамбовский район;Пушкари;с;1174;169;52.44.39;041.19.45;52.7441666666667;41.3291666666667;68640477106;0;1
2018;Костромская область;Островский район;Александровское;п;571;100;57.40.24;042.19.22;57.6733333333333;42.3227777777778;34630432103;0;1
2025;Кировская область;Юрьянский район;Первомайский;пгт;3717;1187;59.03.54;049.17.17;59.065;49.2880555555556;33649000;1;0
2038;Республика Крым;Судак;Судак;г;32488;0;44.51.02;034.58.34;44.8505555555556;34.9761111111111;35723000001;0;1
2051;Республика Крым;Красноперекопский район;Источное;с;723;0;45.54.03;034.01.10;45.9008333333333;34.0194444444444;35623413106;0;1
2056;Московская область;Воскресенский;Щельпино;д;528;56;55.25.31;038.35.11;55.4252777777778;38.5863888888889;46606402241;0;1
